bit_change,one_ratio,prefix_number,zero_ratio,is_prefix,max_len,total_len,word_number,classe
2,0.5,13,0.5,1,7,14,3,1
4,0.2777777777777778,13,0.7222222222222222,0,7,18,5,0
4,0.5185185185185185,20,0.48148148148148145,0,7,27,5,1
4,0.3333333333333333,14,0.6666666666666666,0,6,18,5,0
3,0.55,16,0.45,0,7,20,4,1
2,0.6666666666666666,11,0.3333333333333333,0,6,12,3,1
4,0.391304347826087,16,0.6086956521739131,0,7,23,5,0
4,0.5172413793103449,23,0.4827586206896552,1,7,29,5,1
1,0.0,5,1.0,0,5,8,2,0
2,0.5,11,0.5,0,6,14,3,1
3,0.6666666666666666,15,0.3333333333333333,1,7,21,4,1
4,0.5172413793103449,24,0.4827586206896552,1,7,29,5,1
4,0.32,18,0.68,1,6,25,5,1
3,0.5,13,0.5,0,7,16,4,0
4,0.35,12,0.65,0,5,20,5,1
2,0.5384615384615384,12,0.46153846153846156,1,7,13,3,1
3,0.47368421052631576,12,0.5263157894736842,0,6,19,5,1
2,0.2222222222222222,8,0.7777777777777778,0,7,9,3,0
3,0.26666666666666666,11,0.7333333333333333,0,6,15,4,0
3,0.46153846153846156,9,0.5384615384615384,0,7,13,4,0
4,0.5769230769230769,22,0.4230769230769231,1,7,26,5,1
2,0.46153846153846156,12,0.5384615384615384,1,7,13,3,1
2,0.5,7,0.5,0,6,8,3,0
4,0.5789473684210527,14,0.42105263157894735,0,6,19,5,0
3,0.6086956521739131,20,0.391304347826087,1,7,23,4,1
4,0.5217391304347826,15,0.4782608695652174,0,6,23,5,1
2,0.6,3,0.4,0,2,5,4,1
4,0.375,11,0.625,0,7,16,5,0
2,0.3333333333333333,7,0.6666666666666666,0,7,12,4,1
1,0.3333333333333333,9,0.6666666666666666,1,6,9,2,1
4,0.4782608695652174,17,0.5217391304347826,0,6,23,5,1
2,0.3333333333333333,12,0.6666666666666666,1,6,15,3,1
2,0.5,5,0.5,1,3,6,3,1
4,0.3684210526315789,15,0.631578947368421,0,6,19,5,0
1,0.5384615384615384,13,0.46153846153846156,1,7,13,2,1
3,0.4444444444444444,15,0.5555555555555556,0,7,18,4,1
3,0.4666666666666667,8,0.5333333333333333,0,5,15,4,1
2,0.45454545454545453,10,0.5454545454545454,0,5,11,3,1
3,0.5333333333333333,11,0.4666666666666667,0,5,15,4,1
2,0.6875,13,0.3125,1,6,16,3,1
4,0.4444444444444444,14,0.5555555555555556,0,7,18,5,0
2,0.5789473684210527,14,0.42105263157894735,1,7,19,3,1
4,0.4074074074074074,22,0.5925925925925926,1,7,27,5,1
3,0.4117647058823529,14,0.5882352941176471,0,7,17,5,0
1,0.625,7,0.375,1,4,8,2,1
4,0.4482758620689655,21,0.5517241379310345,0,7,29,5,1
2,0.6,12,0.4,1,7,15,3,1
2,0.7692307692307693,12,0.23076923076923078,1,7,13,3,1
3,0.36363636363636365,9,0.6363636363636364,0,7,11,4,0
4,0.64,21,0.36,1,7,25,5,1
4,0.5,16,0.5,0,6,20,5,0
2,0.14285714285714285,5,0.8571428571428571,0,3,7,3,0
1,0.5,6,0.5,0,6,8,2,1
1,0.3,7,0.7,1,6,10,2,1
3,0.5454545454545454,9,0.45454545454545453,0,5,11,4,0
3,0.4166666666666667,9,0.5833333333333334,0,5,12,4,0
4,0.3076923076923077,9,0.6923076923076923,0,4,13,5,0
3,0.5789473684210527,16,0.42105263157894735,0,7,19,4,1
2,0.6363636363636364,9,0.36363636363636365,1,7,11,3,1
1,0.5714285714285714,7,0.42857142857142855,1,4,7,2,1
3,0.375,12,0.625,0,6,16,4,0
3,0.38461538461538464,11,0.6153846153846154,0,5,13,4,0
2,0.6,9,0.4,1,6,10,3,1
3,0.5384615384615384,10,0.46153846153846156,0,7,13,4,0
3,0.5,6,0.5,0,4,8,4,0
4,0.5652173913043478,18,0.43478260869565216,0,7,23,5,0
2,0.7,8,0.3,0,7,10,4,0
3,0.17647058823529413,11,0.8235294117647058,0,6,17,4,0
4,0.5,10,0.5,0,5,14,5,0
2,0.7142857142857143,12,0.2857142857142857,1,6,14,3,1
1,0.6,10,0.4,1,6,10,2,1
4,0.47619047619047616,16,0.5238095238095238,1,5,21,5,1
2,0.5333333333333333,14,0.4666666666666667,1,7,15,3,1
2,0.2857142857142857,12,0.7142857142857143,0,7,14,3,0
1,0.25,3,0.75,0,3,8,3,1
2,0.7,7,0.3,0,7,10,3,0
2,0.45454545454545453,10,0.5454545454545454,1,4,11,3,1
1,0.4,9,0.6,1,5,10,2,1
4,0.5,21,0.5,0,7,26,5,1
4,0.5416666666666666,20,0.4583333333333333,1,7,24,5,1
4,0.5217391304347826,15,0.4782608695652174,0,7,23,5,0
1,1.0,5,0.0,0,5,8,2,0
2,0.45454545454545453,9,0.5454545454545454,0,5,11,3,1
2,0.5,9,0.5,0,6,12,3,0
3,0.375,6,0.625,0,3,8,4,0
3,0.391304347826087,19,0.6086956521739131,0,7,23,4,1
3,0.5714285714285714,12,0.42857142857142855,0,7,14,4,0
4,0.45,16,0.55,0,7,20,5,0
2,0.4375,15,0.5625,1,7,16,3,1
2,0.35714285714285715,13,0.6428571428571429,1,6,14,3,1
2,0.38461538461538464,11,0.6153846153846154,1,5,13,3,1
4,0.5,24,0.5,0,7,30,5,1
4,0.45,15,0.55,0,6,20,5,0
0,0.6666666666666666,6,0.3333333333333333,1,6,6,1,1
4,0.6153846153846154,20,0.38461538461538464,1,7,26,5,1
3,0.42105263157894735,16,0.5789473684210527,1,7,19,4,1
3,0.25,6,0.75,0,3,8,4,0
2,0.7,7,0.3,1,5,10,3,1
1,0.5714285714285714,7,0.42857142857142855,1,6,7,2,1
1,0.625,8,0.375,1,4,8,2,1
2,0.4444444444444444,8,0.5555555555555556,0,5,9,3,1
3,0.5,14,0.5,1,6,18,4,1
1,0.5833333333333334,9,0.4166666666666667,0,6,12,3,1
3,0.5384615384615384,9,0.46153846153846156,1,5,13,4,1
2,0.4,9,0.6,0,6,10,3,1
2,0.6428571428571429,13,0.35714285714285715,0,7,14,3,1
2,0.3076923076923077,12,0.6923076923076923,1,5,13,3,1
4,0.42857142857142855,10,0.5714285714285714,0,6,14,5,0
2,0.8,6,0.2,0,5,10,3,0
4,0.5,17,0.5,0,6,24,5,1
3,0.3333333333333333,13,0.6666666666666666,0,6,15,4,0
1,0.375,8,0.625,1,7,8,2,1
3,0.7272727272727273,9,0.2727272727272727,0,5,11,4,0
3,0.5882352941176471,14,0.4117647058823529,1,6,17,4,1
2,0.5625,14,0.4375,1,7,16,3,1
1,0.3333333333333333,7,0.6666666666666666,0,7,9,3,1
2,0.6363636363636364,9,0.36363636363636365,0,6,11,3,1
1,0.7777777777777778,7,0.2222222222222222,1,5,9,2,1
1,0.45454545454545453,11,0.5454545454545454,1,7,11,2,1
2,0.3333333333333333,8,0.6666666666666666,0,5,9,3,1
4,0.5625,13,0.4375,0,6,16,5,0
2,0.5714285714285714,9,0.42857142857142855,0,6,14,3,1
4,0.5454545454545454,18,0.45454545454545453,0,7,22,5,0
2,0.375,5,0.625,0,3,8,4,1
4,0.47058823529411764,10,0.5294117647058824,0,5,17,5,0
3,0.4375,13,0.5625,1,6,16,4,1
1,0.5,10,0.5,1,5,10,2,1
2,0.2857142857142857,5,0.7142857142857143,0,3,7,3,0
4,0.5483870967741935,22,0.45161290322580644,1,7,31,5,1
1,0.7777777777777778,7,0.2222222222222222,1,6,9,2,1
2,0.4666666666666667,14,0.5333333333333333,1,7,15,3,1
1,0.4444444444444444,8,0.5555555555555556,1,5,9,2,1
2,0.4166666666666667,9,0.5833333333333334,0,6,12,3,1
4,0.42105263157894735,15,0.5789473684210527,0,7,19,5,0
1,0.2222222222222222,9,0.7777777777777778,1,6,9,2,1
2,0.3333333333333333,5,0.6666666666666666,0,4,6,3,0
1,0.75,8,0.25,1,7,8,2,1
4,0.44,18,0.56,0,6,25,5,1
2,0.42105263157894735,18,0.5789473684210527,1,7,19,3,1
4,0.5652173913043478,17,0.43478260869565216,1,7,23,5,1
3,0.5185185185185185,20,0.48148148148148145,0,7,27,5,1
2,0.375,7,0.625,0,5,8,3,0
1,0.75,8,0.25,1,5,8,2,1
4,0.35,11,0.65,0,6,20,5,0
1,0.3333333333333333,5,0.6666666666666666,1,4,6,2,1
4,0.5652173913043478,18,0.43478260869565216,0,7,23,5,0
1,0.42857142857142855,5,0.5714285714285714,1,4,7,2,1
4,0.6,14,0.4,0,7,20,5,0
4,0.5416666666666666,17,0.4583333333333333,1,6,24,5,1
2,0.36363636363636365,9,0.6363636363636364,0,7,11,3,1
4,0.6,14,0.4,0,6,20,5,0
4,0.5416666666666666,19,0.4583333333333333,0,7,24,5,0
2,0.5,8,0.5,0,7,10,3,0
1,0.42857142857142855,7,0.5714285714285714,1,5,7,2,1
3,0.6923076923076923,9,0.3076923076923077,0,7,13,4,0
0,0.7142857142857143,7,0.2857142857142857,1,7,7,1,1
1,0.38461538461538464,11,0.6153846153846154,1,7,13,2,1
3,0.4,13,0.6,0,6,15,4,0
1,0.7142857142857143,6,0.2857142857142857,1,5,7,2,1
1,0.4,9,0.6,1,6,10,2,1
2,0.45454545454545453,9,0.5454545454545454,0,6,11,3,1
3,0.631578947368421,12,0.3684210526315789,1,7,19,4,1
2,0.5384615384615384,12,0.46153846153846156,1,6,13,3,1
2,0.45454545454545453,9,0.5454545454545454,1,5,11,3,1
2,0.6666666666666666,10,0.3333333333333333,0,6,12,3,0
2,0.25,6,0.75,0,4,8,4,0
4,0.38461538461538464,9,0.6153846153846154,0,4,13,5,0
1,0.5,9,0.5,1,7,10,2,1
4,0.38095238095238093,16,0.6190476190476191,0,6,21,5,1
2,0.625,13,0.375,1,6,16,3,1
4,0.55,16,0.45,0,6,20,5,0
3,0.2777777777777778,14,0.7222222222222222,0,7,18,4,1
1,0.6923076923076923,13,0.3076923076923077,1,7,13,2,1
4,0.6521739130434783,19,0.34782608695652173,0,7,23,5,1
1,0.4444444444444444,8,0.5555555555555556,1,7,9,2,1
4,0.391304347826087,18,0.6086956521739131,0,6,23,5,1
3,0.5238095238095238,17,0.47619047619047616,0,7,21,4,1
1,0.42857142857142855,7,0.5714285714285714,1,4,7,2,1
4,0.5384615384615384,22,0.46153846153846156,1,7,26,5,1
3,0.2857142857142857,11,0.7142857142857143,0,5,14,4,0
4,0.25,19,0.75,0,7,24,5,0
2,0.6363636363636364,8,0.36363636363636365,1,5,11,3,1
3,0.47619047619047616,17,0.5238095238095238,0,7,21,4,1
3,0.5,14,0.5,0,6,16,4,1
2,0.6666666666666666,8,0.3333333333333333,1,5,9,3,1
3,0.6875,12,0.3125,0,6,16,4,0
3,0.5714285714285714,10,0.42857142857142855,0,5,14,4,1
3,0.6111111111111112,14,0.3888888888888889,1,7,18,4,1
3,0.3333333333333333,11,0.6666666666666666,0,6,15,4,0
2,0.45454545454545453,8,0.5454545454545454,1,4,11,3,1
2,0.375,13,0.625,1,7,16,3,1
4,0.391304347826087,19,0.6086956521739131,0,6,23,5,0
3,0.6,15,0.4,0,7,20,4,1
4,0.52,21,0.48,1,7,25,5,1
2,0.6153846153846154,12,0.38461538461538464,1,6,13,3,1
4,0.5217391304347826,16,0.4782608695652174,1,6,23,5,1
3,0.6190476190476191,17,0.38095238095238093,1,6,21,4,1
4,0.4444444444444444,14,0.5555555555555556,0,7,18,5,0
1,0.6666666666666666,8,0.3333333333333333,1,6,9,2,1
3,0.5714285714285714,11,0.42857142857142855,0,6,14,4,1
1,0.5,8,0.5,1,5,8,2,1
3,0.38461538461538464,11,0.6153846153846154,0,7,13,4,0
1,0.25,8,0.75,1,7,8,2,1
3,0.5238095238095238,19,0.47619047619047616,1,7,21,4,1
4,0.5714285714285714,21,0.42857142857142855,0,7,28,5,1
2,0.5,11,0.5,1,6,12,3,1
4,0.23529411764705882,9,0.7647058823529411,0,5,17,5,0
3,0.5263157894736842,15,0.47368421052631576,1,7,19,4,1
4,0.5625,12,0.4375,0,6,16,5,0
1,0.46153846153846156,13,0.5384615384615384,1,7,13,2,1
4,0.45,16,0.55,0,7,20,5,0
3,0.5833333333333334,20,0.4166666666666667,1,7,24,4,1
3,0.4444444444444444,7,0.5555555555555556,0,4,9,4,0
1,0.6666666666666666,5,0.3333333333333333,0,5,6,2,1
2,0.6111111111111112,15,0.3888888888888889,1,7,18,3,1
2,0.2777777777777778,13,0.7222222222222222,1,6,18,3,1
1,0.625,8,0.375,1,7,8,2,1
2,0.42857142857142855,13,0.5714285714285714,1,6,14,3,1
3,0.4166666666666667,7,0.5833333333333334,0,4,12,4,1
1,0.45454545454545453,10,0.5454545454545454,1,7,11,2,1
3,0.35714285714285715,11,0.6428571428571429,0,7,14,4,1
4,0.5,17,0.5,0,7,20,5,1
4,0.6086956521739131,20,0.391304347826087,0,7,23,5,0
2,0.46153846153846156,12,0.5384615384615384,1,5,13,3,1
1,0.6153846153846154,12,0.38461538461538464,1,7,13,2,1
2,0.21428571428571427,13,0.7857142857142857,1,6,14,3,1
3,0.5789473684210527,14,0.42105263157894735,0,7,19,4,1
1,0.3333333333333333,6,0.6666666666666666,1,5,6,2,1
1,0.6666666666666666,12,0.3333333333333333,1,7,12,2,1
2,0.4666666666666667,10,0.5333333333333333,0,7,15,3,1
3,0.5263157894736842,15,0.47368421052631576,0,7,19,4,1
1,0.5555555555555556,7,0.4444444444444444,0,7,9,2,1
1,0.38461538461538464,13,0.6153846153846154,1,7,13,2,1
3,0.5,15,0.5,0,7,20,4,1
2,0.5833333333333334,10,0.4166666666666667,1,7,12,3,1
4,0.2857142857142857,11,0.7142857142857143,0,7,14,5,0
4,0.55,8,0.45,0,6,20,5,1
2,0.7,8,0.3,0,4,10,3,1
2,0.21428571428571427,11,0.7857142857142857,1,7,14,3,1
4,0.5483870967741935,24,0.45161290322580644,1,7,31,5,1
3,0.6153846153846154,10,0.38461538461538464,0,7,13,4,0
3,0.5714285714285714,10,0.42857142857142855,0,6,14,4,0
3,0.4117647058823529,14,0.5882352941176471,0,7,17,4,0
2,0.6153846153846154,12,0.38461538461538464,0,6,13,3,1
3,0.5263157894736842,17,0.47368421052631576,0,7,19,4,1
2,0.4166666666666667,10,0.5833333333333334,0,7,12,3,1
4,0.5625,12,0.4375,0,5,16,5,0
4,0.5384615384615384,22,0.46153846153846156,0,7,26,5,1
4,0.5789473684210527,14,0.42105263157894735,0,7,19,5,0
4,0.4,15,0.6,0,6,20,5,0
2,0.7272727272727273,8,0.2727272727272727,0,7,11,4,0
3,0.55,17,0.45,1,6,20,4,1
2,0.7272727272727273,10,0.2727272727272727,1,6,11,3,1
3,0.35294117647058826,13,0.6470588235294118,0,7,17,4,1
3,0.6875,13,0.3125,0,5,16,4,1
3,0.47368421052631576,15,0.5263157894736842,0,7,19,4,1
2,0.3888888888888889,16,0.6111111111111112,1,7,18,3,1
3,0.5789473684210527,16,0.42105263157894735,1,6,19,4,1
2,0.3333333333333333,11,0.6666666666666666,1,7,12,3,1
1,0.3076923076923077,11,0.6923076923076923,1,7,13,2,1
4,0.55,12,0.45,0,6,20,5,0
2,0.14285714285714285,9,0.8571428571428571,0,6,14,3,0
2,0.4666666666666667,13,0.5333333333333333,0,7,15,3,1
2,0.8333333333333334,3,0.16666666666666666,0,3,6,3,0
2,0.45454545454545453,9,0.5454545454545454,1,5,11,3,1
2,0.5,6,0.5,0,4,8,4,1
2,0.6666666666666666,6,0.3333333333333333,0,5,9,3,1
3,0.4375,13,0.5625,0,6,16,4,0
3,0.6923076923076923,9,0.3076923076923077,0,5,13,5,0
3,0.5625,14,0.4375,1,7,16,4,1
2,0.25,6,0.75,0,5,8,3,0
3,0.35294117647058826,12,0.6470588235294118,1,6,17,4,1
1,0.3333333333333333,6,0.6666666666666666,1,4,6,2,1
1,0.5,7,0.5,1,6,8,2,1
1,0.75,6,0.25,0,6,8,2,1
2,0.6,12,0.4,0,6,15,3,1
3,0.4444444444444444,16,0.5555555555555556,0,7,18,4,1
4,0.5789473684210527,15,0.42105263157894735,0,6,19,5,0
2,0.42857142857142855,6,0.5714285714285714,1,4,7,3,1
3,0.45454545454545453,9,0.5454545454545454,0,7,11,4,1
3,0.5,16,0.5,0,7,18,4,1
1,0.5,12,0.5,1,7,12,2,1
2,0.5333333333333333,14,0.4666666666666667,1,7,15,3,1
1,0.25,8,0.75,1,7,8,2,1
2,0.46153846153846156,11,0.5384615384615384,0,7,13,3,1
4,0.5,12,0.5,0,6,16,5,0
4,0.45454545454545453,19,0.5454545454545454,0,7,22,5,0
2,0.75,8,0.25,0,7,12,3,0
2,0.4166666666666667,10,0.5833333333333334,0,6,12,3,1
2,0.6666666666666666,17,0.3333333333333333,1,7,18,3,1
1,0.7777777777777778,8,0.2222222222222222,1,7,9,2,1
4,0.5,15,0.5,0,6,18,5,0
4,0.4583333333333333,20,0.5416666666666666,0,7,24,5,0
3,0.5652173913043478,20,0.43478260869565216,1,6,23,4,1
4,0.5833333333333334,19,0.4166666666666667,1,6,24,5,1
2,0.5833333333333334,10,0.4166666666666667,0,6,12,3,1
1,0.6666666666666666,6,0.3333333333333333,1,4,6,2,1
3,0.3333333333333333,19,0.6666666666666666,1,7,21,4,1
3,0.34782608695652173,20,0.6521739130434783,1,7,23,4,1
3,0.5384615384615384,9,0.46153846153846156,0,4,13,4,1
2,0.6923076923076923,9,0.3076923076923077,0,7,13,3,1
3,0.375,12,0.625,0,7,16,4,0
2,0.3333333333333333,8,0.6666666666666666,1,4,9,3,1
1,0.42857142857142855,7,0.5714285714285714,1,4,7,2,1
2,0.8125,8,0.1875,0,6,16,4,1
2,0.6,9,0.4,0,5,10,3,1
4,0.7142857142857143,8,0.2857142857142857,0,5,14,5,0
2,0.4666666666666667,11,0.5333333333333333,0,7,15,3,1
2,0.2222222222222222,6,0.7777777777777778,0,5,9,3,1
3,0.5333333333333333,10,0.4666666666666667,0,7,15,4,1
3,0.6666666666666666,13,0.3333333333333333,0,7,21,4,0
1,0.5,4,0.5,0,4,6,2,0
2,0.6,12,0.4,0,7,15,3,1
2,0.5,6,0.5,0,5,8,3,0
4,0.35714285714285715,22,0.6428571428571429,1,7,28,5,1
4,0.47619047619047616,15,0.5238095238095238,0,6,21,5,1
0,0.42857142857142855,7,0.5714285714285714,1,7,7,1,1
2,0.5714285714285714,13,0.42857142857142855,0,7,14,3,1
2,0.7058823529411765,13,0.29411764705882354,0,7,17,3,1
4,0.8333333333333334,12,0.16666666666666666,0,6,24,5,0
1,0.5454545454545454,11,0.45454545454545453,1,6,11,2,1
2,0.6153846153846154,11,0.38461538461538464,0,6,13,4,1
3,0.2857142857142857,5,0.7142857142857143,0,3,7,4,0
3,0.47368421052631576,15,0.5263157894736842,1,7,19,4,1
3,0.29411764705882354,15,0.7058823529411765,0,7,17,4,0
3,0.5,12,0.5,0,7,16,4,1
2,0.5714285714285714,6,0.42857142857142855,0,5,7,3,0
4,0.5,16,0.5,0,7,20,5,0
2,0.5714285714285714,6,0.42857142857142855,0,4,7,3,0
1,0.6,10,0.4,1,5,10,2,1
3,0.5625,13,0.4375,0,6,16,4,0
4,0.4117647058823529,12,0.5882352941176471,0,6,17,5,0
2,0.8,3,0.2,0,2,5,3,0
2,0.38461538461538464,10,0.6153846153846154,0,7,13,3,1
2,0.5,19,0.5,1,7,20,3,1
4,0.38095238095238093,11,0.6190476190476191,0,6,21,5,1
4,0.5416666666666666,19,0.4583333333333333,1,7,24,5,1
2,0.75,7,0.25,0,6,8,3,0
3,0.3333333333333333,12,0.6666666666666666,0,7,15,4,1
3,0.5625,13,0.4375,0,6,16,5,0
1,0.38461538461538464,11,0.6153846153846154,1,7,13,2,1
2,0.5,11,0.5,0,6,16,3,1
1,0.4444444444444444,8,0.5555555555555556,1,7,9,2,1
3,0.6153846153846154,9,0.38461538461538464,0,5,13,4,0
2,0.4,9,0.6,1,5,10,3,1
1,0.2222222222222222,8,0.7777777777777778,1,5,9,2,1
1,0.42857142857142855,13,0.5714285714285714,1,7,14,2,1
1,0.6666666666666666,6,0.3333333333333333,1,4,6,2,1
3,0.7391304347826086,17,0.2608695652173913,1,7,23,4,1
1,0.2857142857142857,6,0.7142857142857143,0,6,7,2,1
2,0.4375,15,0.5625,1,7,16,3,1
3,0.36363636363636365,15,0.6363636363636364,1,6,22,4,1
3,0.6818181818181818,16,0.3181818181818182,1,7,22,4,1
1,0.18181818181818182,9,0.8181818181818182,1,6,11,2,1
3,0.47368421052631576,15,0.5263157894736842,0,6,19,4,0
2,0.75,12,0.25,0,7,16,4,1
2,0.375,7,0.625,1,4,8,3,1
2,0.4444444444444444,8,0.5555555555555556,0,6,9,3,0
4,0.36363636363636365,16,0.6363636363636364,0,7,22,5,0
3,0.5,14,0.5,0,7,16,4,0
1,0.4444444444444444,6,0.5555555555555556,0,3,9,3,1
4,0.5,8,0.5,0,4,14,5,0
4,0.6470588235294118,10,0.35294117647058826,0,6,17,5,0
4,0.48148148148148145,19,0.5185185185185185,1,7,27,5,1
3,0.45,15,0.55,0,7,20,4,1
3,0.4666666666666667,13,0.5333333333333333,0,7,15,4,1
3,0.5294117647058824,14,0.47058823529411764,0,7,17,4,0
2,0.5,7,0.5,1,4,8,3,1
1,0.5,7,0.5,0,7,8,2,1
1,0.5555555555555556,8,0.4444444444444444,1,7,9,2,1
1,0.5714285714285714,7,0.42857142857142855,1,4,7,2,1
3,0.6428571428571429,11,0.35714285714285715,1,5,14,4,1
2,0.5454545454545454,9,0.45454545454545453,0,5,11,3,1
1,0.6,8,0.4,1,5,10,2,1
1,0.5,13,0.5,1,7,14,2,1
2,0.36363636363636365,9,0.6363636363636364,1,6,11,3,1
2,0.5333333333333333,12,0.4666666666666667,1,6,15,3,1
2,0.7692307692307693,8,0.23076923076923078,0,5,13,3,1
3,0.47058823529411764,13,0.5294117647058824,0,7,17,4,1
2,0.42857142857142855,13,0.5714285714285714,1,7,14,3,1
3,0.5,10,0.5,0,6,16,4,1
2,0.4166666666666667,11,0.5833333333333334,0,7,12,3,1
4,0.47368421052631576,13,0.5263157894736842,0,6,19,5,0
1,0.45454545454545453,11,0.5454545454545454,1,7,11,2,1
3,0.5,8,0.5,1,3,10,4,1
3,0.35,15,0.65,0,7,20,4,1
3,0.5454545454545454,7,0.45454545454545453,0,5,11,4,1
3,0.36363636363636365,7,0.6363636363636364,0,4,11,4,0
3,0.5294117647058824,15,0.47058823529411764,1,7,17,4,1
1,0.4166666666666667,11,0.5833333333333334,1,7,12,2,1
3,0.7142857142857143,11,0.2857142857142857,0,6,14,4,0
3,0.5294117647058824,11,0.47058823529411764,0,7,17,4,1
3,0.46153846153846156,9,0.5384615384615384,0,6,13,4,0
1,0.5,7,0.5,1,5,8,2,1
2,0.3333333333333333,4,0.6666666666666666,0,4,6,3,1
3,0.4782608695652174,19,0.5217391304347826,1,7,23,4,1
2,0.4,9,0.6,1,4,10,3,1
1,0.3333333333333333,12,0.6666666666666666,1,6,12,2,1
4,0.42857142857142855,14,0.5714285714285714,0,7,21,5,0
2,0.3076923076923077,12,0.6923076923076923,0,6,13,3,1
4,0.5217391304347826,16,0.4782608695652174,1,6,23,5,1
2,0.4666666666666667,14,0.5333333333333333,1,6,15,3,1
4,0.5833333333333334,20,0.4166666666666667,1,6,24,5,1
2,0.5,9,0.5,1,5,10,3,1
4,0.43478260869565216,16,0.5652173913043478,0,6,23,5,1
2,0.4166666666666667,9,0.5833333333333334,1,6,12,3,1
1,0.6666666666666666,9,0.3333333333333333,1,6,9,2,1
4,0.5333333333333333,11,0.4666666666666667,0,5,15,5,0
4,0.5294117647058824,11,0.47058823529411764,0,7,17,5,0
4,0.64,20,0.36,0,7,25,5,1
1,0.2857142857142857,6,0.7142857142857143,1,4,7,2,1
3,0.4666666666666667,11,0.5333333333333333,0,6,15,4,1
2,0.5714285714285714,11,0.42857142857142855,1,7,14,3,1
1,0.8,9,0.2,1,5,10,2,1
3,0.375,11,0.625,0,5,16,4,1
2,0.6363636363636364,9,0.36363636363636365,1,6,11,3,1
2,0.6,19,0.4,1,7,20,3,1
4,0.625,9,0.375,0,5,16,5,0
2,0.75,3,0.25,0,2,4,3,0
1,0.42857142857142855,6,0.5714285714285714,1,5,7,2,1
2,0.7857142857142857,12,0.21428571428571427,0,7,14,4,0
2,0.4,12,0.6,0,7,15,3,1
2,0.6363636363636364,10,0.36363636363636365,1,7,11,3,1
1,0.5,14,0.5,1,7,14,2,1
1,0.6666666666666666,9,0.3333333333333333,1,7,9,2,1
2,0.6666666666666666,11,0.3333333333333333,1,7,12,3,1
3,0.6086956521739131,20,0.391304347826087,1,7,23,4,1
4,0.375,18,0.625,0,7,24,5,1
1,0.5,8,0.5,1,6,8,2,1
3,0.52,21,0.48,1,7,25,4,1
3,0.7333333333333333,12,0.26666666666666666,0,6,15,4,0
4,0.5714285714285714,14,0.42857142857142855,1,7,21,5,1
2,0.7,9,0.3,0,7,10,3,1
2,0.5882352941176471,15,0.4117647058823529,1,7,17,3,1
3,0.45454545454545453,7,0.5454545454545454,0,5,11,5,1
3,0.36363636363636365,18,0.6363636363636364,0,7,22,5,1
2,0.625,7,0.375,1,5,8,3,1
1,0.42857142857142855,12,0.5714285714285714,1,7,14,2,1
2,0.46153846153846156,12,0.5384615384615384,1,6,13,3,1
1,0.5454545454545454,9,0.45454545454545453,1,6,11,2,1
3,0.38461538461538464,6,0.6153846153846154,0,5,13,4,0
2,0.625,12,0.375,0,7,16,3,1
2,0.5,7,0.5,0,5,8,3,1
3,0.35714285714285715,10,0.6428571428571429,0,6,14,4,0
4,0.48,21,0.52,0,7,25,5,1
3,0.3888888888888889,14,0.6111111111111112,0,6,18,4,1
1,0.7272727272727273,7,0.2727272727272727,0,7,11,2,1
2,0.5,9,0.5,1,7,12,3,1
2,0.14285714285714285,4,0.8571428571428571,0,3,7,3,0
1,0.5,13,0.5,1,7,14,2,1
2,0.18181818181818182,7,0.8181818181818182,0,6,11,3,0
4,0.5714285714285714,18,0.42857142857142855,0,7,21,5,1
3,0.36363636363636365,8,0.6363636363636364,1,4,11,4,1
1,0.6,8,0.4,0,6,10,3,1
4,0.5294117647058824,13,0.47058823529411764,0,7,17,5,0
1,0.6,10,0.4,1,7,10,2,1
2,0.6,9,0.4,1,5,10,3,1
1,0.4,8,0.6,1,5,10,2,1
2,0.7,9,0.3,1,5,10,3,1
1,0.75,8,0.25,1,6,8,2,1
4,0.5789473684210527,14,0.42105263157894735,0,6,19,5,0
4,0.55,16,0.45,0,5,20,5,1
1,0.3333333333333333,8,0.6666666666666666,1,7,9,2,1
2,0.5,9,0.5,1,4,10,3,1
0,0.5,6,0.5,1,6,6,1,1
3,0.4782608695652174,21,0.5217391304347826,1,7,23,4,1
1,0.3333333333333333,8,0.6666666666666666,1,5,9,2,1
2,0.6666666666666666,6,0.3333333333333333,0,3,9,3,1
2,0.5333333333333333,13,0.4666666666666667,1,7,15,3,1
3,0.35714285714285715,11,0.6428571428571429,0,7,14,4,0
3,0.4117647058823529,12,0.5882352941176471,0,5,17,4,1
2,0.4117647058823529,16,0.5882352941176471,1,7,17,3,1
2,0.5833333333333334,11,0.4166666666666667,1,6,12,3,1
4,0.5,18,0.5,0,7,24,5,0
4,0.42857142857142855,16,0.5714285714285714,0,7,21,5,0
1,0.5,10,0.5,1,5,10,2,1
2,0.3333333333333333,6,0.6666666666666666,0,4,9,3,1
2,0.5454545454545454,10,0.45454545454545453,1,6,11,3,1
3,0.3888888888888889,13,0.6111111111111112,1,6,18,4,1
1,0.375,8,0.625,1,5,8,2,1
3,0.2631578947368421,10,0.7368421052631579,0,7,19,4,1
1,0.4166666666666667,11,0.5833333333333334,1,7,12,2,1
1,0.23076923076923078,13,0.7692307692307693,1,7,13,2,1
4,0.7368421052631579,12,0.2631578947368421,0,6,19,5,0
3,0.5625,12,0.4375,0,7,16,4,1
